P	0	0
PPv220p	49.06000000000006	0.17300000000000004
PPv310p	66.11000000000001	0.26400000000000023
PPv410p	82.40999999999997	0.367
PPv550p	105.59000000000003	0.5860000000000003
PPv660p	120.93000000000006	0.8330000000000002
