30.0	70.5
30.1	70.54000000000002
30.2	70.58000000000004
30.3	70.61999999999995
30.4	70.65999999999997
30.5	70.69
30.6	70.74000000000001
30.7	70.77999999999997
30.8	70.82
30.9	70.85000000000002
31.0	70.88999999999999
31.1	70.93
31.2	70.97000000000003
31.3	71.01000000000005
31.4	71.06
31.5	71.09000000000003
31.6	71.13
31.7	71.16999999999996
31.8	71.20999999999998
31.9	71.25
32.0	71.27999999999997
32.1	70.16999999999996
32.2	70.43
32.3	70.69999999999999
32.4	70.95999999999998
32.5	71.22999999999996
32.6	71.49000000000001
32.7	71.56
32.8	71.59999999999997
32.9	71.64000000000004
33.0	71.68
33.1	71.71000000000004
33.2	71.75
33.3	71.79000000000002
33.4	71.82
33.5	71.86000000000001
33.6	71.90999999999997
33.7	71.94
33.8	71.97999999999996
33.9	72.00999999999999
34.0	72.05000000000001
34.1	72.09000000000003
34.2	72.13
34.3	72.16000000000003
34.4	72.19999999999999
34.5	72.22999999999996
34.6	72.27000000000004
34.7	72.31
34.8	72.32999999999998
34.9	72.37
35.0	72.40999999999997
35.1	72.44
35.2	72.47000000000003
35.3	72.50999999999999
35.4	72.53999999999996
35.5	72.58000000000004
35.6	72.61000000000001
35.7	72.63999999999999
35.8	72.67000000000002
35.9	72.69999999999999
36.0	72.73000000000002
36.1	72.75999999999999
36.2	72.80000000000001
36.3	72.82
36.4	72.84999999999997
36.5	72.88
36.6	72.91999999999996
36.7	72.95000000000005
36.8	72.98000000000002
36.9	73.01999999999998
37.0	73.05000000000001
37.1	73.07999999999998
37.2	73.11000000000001
37.3	73.13999999999999
37.4	73.17999999999995
37.5	73.21999999999997
37.6	73.25
37.7	73.29000000000002
37.8	73.32
37.9	73.36000000000001
38.0	73.39999999999998
38.1	73.42999999999995
38.2	73.47000000000003
38.3	73.49999999999994
38.4	73.54000000000008
38.5	73.58000000000004
38.6	73.62000000000006
38.7	73.65000000000003
38.8	73.69000000000005
38.9	73.74000000000007
39.0	73.77000000000004
39.1	73.81000000000006
39.2	73.85000000000002
39.3	73.89000000000004
39.4	73.93000000000006
39.5	73.97000000000003
39.6	74.01000000000005
39.7	74.05000000000007
39.8	74.09000000000003
39.9	74.12999999999994
40.0	74.16999999999996
40.1	74.20999999999998
40.2	74.24999999999994
40.3	74.29999999999995
40.4	74.33999999999997
40.5	74.38
40.6	74.41999999999996
40.7	74.45999999999998
40.8	74.50999999999999
40.9	74.55000000000001
41.0	74.59000000000003
41.1	74.63000000000005
41.2	74.67000000000002
41.3	74.72000000000003
41.4	74.75999999999993
41.5	74.79999999999995
41.6	74.83999999999997
41.7	74.88
41.8	74.92000000000002
41.9	74.96000000000004
42.0	75.01000000000005
42.1	75.05000000000007
42.2	75.10000000000008
42.3	75.12999999999994
42.4	75.17999999999995
42.5	75.20999999999998
42.6	75.25999999999999
42.7	75.30000000000001
42.8	75.35000000000002
42.9	75.38999999999999
43.0	75.43
43.1	75.47000000000003
43.2	75.51000000000005
43.3	75.56000000000006
43.4	75.59999999999997
43.5	75.64999999999998
43.6	75.69
43.7	75.74000000000001
43.8	75.78000000000003
43.9	75.82
44.0	75.87
44.1	75.92000000000002
44.2	75.96000000000004
44.3	75.99999999999994
44.4	76.05000000000001
44.5	76.09000000000003
44.6	76.13000000000005
44.7	76.16999999999996
44.8	76.22000000000003
44.9	76.26000000000005
45.0	76.30999999999995
45.1	76.34999999999997
45.2	76.40000000000003
45.3	76.44000000000005
45.4	76.47999999999996
45.5	76.52000000000004
45.6	76.57000000000005
45.7	76.60999999999996
45.8	76.65000000000003
45.9	76.70000000000005
46.0	76.73999999999995
46.1	76.79000000000002
46.2	76.83000000000004
46.3	76.87
46.4	76.92000000000002
46.5	76.94999999999993
46.6	77.0
46.7	77.05000000000007
46.8	77.08999999999997
46.9	77.13
47.0	77.16999999999996
47.1	77.21000000000004
47.2	77.25999999999999
47.3	77.30999999999995
47.4	77.35000000000002
47.5	77.38999999999999
47.6	77.44000000000005
47.7	77.4799999999999
47.8	77.52999999999997
47.9	77.55999999999995
48.0	77.61000000000001
48.1	77.66000000000008
48.2	77.68999999999994
48.3	77.74000000000001
48.4	77.77999999999997
48.5	77.82000000000005
48.6	77.87
48.7	77.92000000000007
48.8	77.96000000000004
48.9	78.0
49.0	78.03999999999996
49.1	78.07999999999993
49.2	78.12
49.3	78.16999999999996
49.4	78.21000000000004
49.5	78.25
49.6	78.29000000000008
49.7	78.34000000000003
49.8	78.38
49.9	78.41999999999996
50.0	78.45999999999992
50.1	78.5
50.2	78.54999999999995
50.3	78.59000000000003
50.4	78.63
50.5	78.66999999999996
50.6	78.71000000000004
50.7	78.75999999999999
50.8	78.79999999999995
50.9	78.85000000000002
51.0	78.88
51.1	78.91999999999996
51.2	78.96000000000004
51.3	79.01999999999998
51.4	79.05999999999995
51.5	79.10000000000002
51.6	79.13
51.7	79.17999999999995
51.8	79.22000000000003
51.9	79.25999999999999
52.0	79.29999999999995
52.1	79.35000000000002
52.2	79.38
52.3	79.41999999999996
52.4	79.46999999999991
52.5	79.50999999999999
52.6	79.55000000000007
52.7	79.59000000000003
52.8	79.63
52.9	79.67000000000007
53.0	79.71000000000004
53.1	79.75
53.2	79.78999999999996
53.3	79.82999999999993
53.4	79.87
53.5	79.91000000000008
53.6	79.95000000000005
53.7	79.99000000000001
53.8	80.02999999999997
53.9	80.06999999999994
54.0	80.11000000000001
54.1	80.14999999999998
54.2	80.19000000000005
54.3	80.23000000000002
54.4	80.27999999999997
54.5	80.30999999999995
54.6	80.3599999999999
54.7	80.3900000000001
54.8	80.44000000000005
54.9	80.48000000000002
55.0	80.50999999999999
55.1	80.54999999999995
55.2	80.59000000000003
55.3	80.63
55.4	80.66999999999996
55.5	80.70999999999992
55.6	80.74000000000001
55.7	80.78999999999996
55.8	80.82999999999993
55.9	80.8599999999999
56.0	80.89999999999998
56.1	80.93999999999994
56.2	80.9799999999999
56.3	81.01999999999998
56.4	81.05999999999995
56.5	81.08999999999992
56.6	81.13
56.7	81.16999999999996
56.8	81.19999999999993
56.9	81.25
57.0	81.28999999999996
57.1	81.31999999999994
57.2	81.37
57.3	81.39999999999998
57.4	81.43999999999994
57.5	81.48000000000002
57.6	81.51999999999998
57.7	81.55999999999995
57.8	81.60000000000002
57.9	81.63
58.0	81.67000000000007
58.1	81.70000000000005
58.2	81.74000000000001
58.3	81.77999999999997
58.4	81.81999999999994
