30.0	50.120000000000005
30.1	50.60000000000002
30.2	51.08000000000004
30.3	51.56999999999999
30.4	52.049999999999955
30.5	52.51999999999998
30.6	53.0
30.7	53.49000000000001
30.8	53.97000000000003
30.9	54.44999999999999
31.0	54.93000000000001
31.1	55.420000000000016
31.2	55.900000000000034
31.3	56.38000000000005
31.4	56.870000000000005
31.5	57.360000000000014
31.6	57.839999999999975
31.7	58.31999999999999
31.8	58.81
31.9	59.289999999999964
32.0	59.77999999999997
32.1	60.26999999999998
32.2	60.75
32.3	61.23999999999995
32.4	61.72999999999996
32.5	62.21999999999997
32.6	62.69999999999999
32.7	63.19
32.8	63.67999999999995
32.9	64.18
33.0	64.67000000000002
33.1	65.15000000000003
33.2	65.64000000000004
33.3	66.13
33.4	66.63
33.5	67.07999999999998
33.6	67.44999999999999
33.7	67.82
33.8	68.18
33.9	68.54999999999995
34.0	68.92000000000002
34.1	69.29000000000002
34.2	69.66000000000003
34.3	70.01999999999998
34.4	70.39999999999998
34.5	70.75999999999999
34.6	71.13000000000005
34.7	71.50999999999999
34.8	71.87
34.9	72.24000000000001
35.0	72.60999999999996
35.1	72.98000000000002
35.2	73.35000000000002
35.3	73.73000000000002
35.4	74.09999999999997
35.5	74.48000000000002
35.6	74.85000000000002
35.7	75.21999999999997
35.8	75.60000000000002
35.9	75.96000000000004
36.0	76.32999999999998
36.1	76.70999999999998
36.2	77.09000000000003
36.3	77.45999999999998
36.4	77.82999999999998
36.5	78.20999999999998
36.6	78.58999999999997
36.7	78.96000000000004
36.8	79.33999999999997
36.9	79.71999999999997
37.0	80.09000000000003
37.1	80.46999999999997
37.2	80.84000000000003
37.3	81.22000000000003
37.4	81.58999999999992
37.5	81.96999999999997
37.6	82.34999999999997
37.7	82.73000000000002
37.8	83.10000000000002
37.9	83.48999999999995
38.0	83.87
38.1	84.24000000000001
38.2	84.62
38.3	84.99999999999994
38.4	85.38
38.5	85.75999999999999
38.6	86.14000000000004
38.7	86.52000000000004
38.8	86.89999999999998
38.9	87.29000000000002
39.0	87.67000000000002
39.1	88.05000000000007
39.2	88.42999999999995
39.3	88.81
39.4	89.20000000000005
39.5	89.57999999999993
39.6	89.95999999999998
39.7	90.35000000000002
39.8	90.73000000000002
39.9	91.11999999999995
40.0	91.5
40.1	91.88000000000005
40.2	92.27000000000004
40.3	92.65999999999997
40.4	93.04000000000002
40.5	93.38
40.6	93.65999999999997
40.7	93.92000000000002
40.8	94.18999999999994
40.9	94.45999999999998
41.0	94.72000000000003
41.1	94.99000000000007
41.2	95.24999999999994
41.3	95.51999999999998
41.4	95.78000000000003
41.5	96.03999999999996
41.6	96.30000000000001
41.7	96.56000000000006
41.8	96.81
41.9	97.07000000000005
42.0	97.32999999999998
42.1	97.59000000000003
42.2	97.85000000000008
42.3	98.09999999999997
42.4	98.35000000000002
42.5	98.59999999999997
42.6	98.85000000000002
42.7	99.10999999999996
42.8	99.36000000000001
42.9	99.61000000000001
43.0	99.86000000000007
43.1	100.10000000000002
43.2	100.34999999999997
43.3	100.60000000000002
43.4	100.83999999999997
43.5	101.10000000000002
43.6	101.32999999999998
43.7	101.57999999999993
43.8	101.82
43.9	102.06
44.0	102.31000000000006
44.1	102.55000000000001
44.2	102.78999999999996
44.3	103.03000000000003
44.4	103.26000000000005
44.5	103.5
44.6	103.72999999999996
44.7	103.96000000000004
44.8	104.21000000000004
44.9	104.44
45.0	104.66999999999996
45.1	104.90000000000003
45.2	105.13000000000005
45.3	105.37
45.4	105.58999999999997
45.5	105.82
45.6	106.04999999999995
45.7	106.27000000000004
45.8	106.50000000000006
45.9	106.72000000000003
46.0	106.94999999999999
46.1	107.18
46.2	107.39999999999998
46.3	107.62
46.4	107.83999999999997
46.5	108.05999999999995
46.6	108.27999999999997
46.7	108.5
46.8	108.72999999999996
46.9	108.92999999999995
47.0	109.14999999999998
47.1	109.37
47.2	109.57999999999993
47.3	109.80999999999995
47.4	110.01999999999998
47.5	110.23000000000002
47.6	110.45000000000005
47.7	110.65999999999997
47.8	110.88999999999999
47.9	111.10000000000002
48.0	111.32000000000005
48.1	111.54000000000008
48.2	111.75
48.3	111.94999999999993
48.4	112.09000000000003
48.5	112.24000000000001
48.6	112.38
48.7	112.54000000000008
48.8	112.69000000000005
48.9	112.82999999999993
49.0	112.98000000000002
49.1	113.13
49.2	113.27999999999997
49.3	113.42999999999995
49.4	113.58000000000004
49.5	113.73000000000002
49.6	113.88
49.7	114.04000000000008
49.8	114.18999999999994
49.9	114.33999999999992
50.0	114.5
50.1	114.64999999999998
50.2	114.80999999999995
50.3	114.96000000000004
50.4	115.11000000000001
50.5	115.27999999999997
50.6	115.42999999999995
50.7	115.59000000000003
50.8	115.75
50.9	115.90999999999997
51.0	116.06000000000006
51.1	116.22000000000003
51.2	116.38
51.3	116.54999999999995
51.4	116.71000000000004
51.5	116.87
51.6	117.02999999999997
51.7	117.20000000000005
51.8	117.36000000000001
51.9	117.50999999999999
52.0	117.67999999999995
52.1	117.85000000000002
52.2	118.00999999999999
52.3	118.16999999999996
52.4	118.33999999999992
52.5	118.5
52.6	118.67000000000007
52.7	118.84000000000003
52.8	119.0
52.9	119.17000000000007
53.0	119.34000000000003
53.1	119.50999999999999
53.2	119.66999999999996
53.3	119.83999999999992
53.4	120.01999999999998
53.5	120.18000000000006
53.6	120.35000000000002
53.7	120.51999999999998
53.8	120.70000000000005
53.9	120.87
54.0	121.03999999999996
54.1	121.20999999999992
54.2	121.38
54.3	121.55000000000007
54.4	121.73000000000002
54.5	121.89999999999998
