30.0	10.28
30.1	10.28
30.2	10.28
30.3	10.29
30.4	10.29
30.5	10.28
30.6	10.28
30.7	10.28
30.8	10.28
30.9	10.28
31.0	10.29
31.1	10.29
31.2	10.29
31.3	10.28
31.4	10.29
31.5	10.29
31.6	10.29
31.7	10.29
31.8	10.3
31.9	10.29
32.0	10.29
32.1	10.3
32.2	10.29
32.3	10.3
32.4	10.29
32.5	10.3
32.6	10.29
32.7	10.3
32.8	10.3
32.9	10.3
33.0	10.31
33.1	10.3
33.2	10.3
33.3	10.3
33.4	10.3
33.5	10.3
33.6	10.31
33.7	10.31
33.8	10.31
33.9	10.31
34.0	10.31
34.1	10.31
34.2	10.32
34.3	10.31
34.4	10.32
34.5	10.31
34.6	10.32
34.7	10.32
34.8	10.32
34.9	10.32
35.0	10.32
35.1	10.32
35.2	10.32
35.3	10.32
35.4	10.32
35.5	10.33
35.6	10.33
35.7	10.33
35.8	10.33
35.9	10.33
36.0	10.33
36.1	10.33
36.2	10.34
36.3	10.33
36.4	10.34
36.5	10.34
36.6	10.34
36.7	10.34
36.8	10.35
36.9	10.35
37.0	10.35
37.1	10.35
37.2	10.35
37.3	10.34
37.4	10.34
37.5	10.35
37.6	10.35
37.7	10.35
37.8	10.35
37.9	10.35
38.0	10.36
38.1	10.35
38.2	10.35
38.3	10.36
38.4	10.36
38.5	10.36
38.6	10.36
38.7	10.36
38.8	10.36
38.9	10.37
39.0	10.37
39.1	10.36
39.2	10.37
39.3	10.36
39.4	10.37
39.5	10.37
39.6	10.37
39.7	10.37
39.8	10.37
39.9	10.37
40.0	10.38
40.1	10.38
40.2	10.38
40.3	10.38
40.4	10.38
40.5	10.38
40.6	10.39
40.7	10.38
40.8	10.39
40.9	10.39
41.0	10.39
41.1	10.39
41.2	10.39
41.3	10.4
41.4	10.4
41.5	10.4
41.6	10.4
41.7	10.4
41.8	10.4
41.9	10.4
42.0	10.4
42.1	10.4
42.2	10.41
42.3	10.4
42.4	10.41
42.5	10.4
42.6	10.4
42.7	10.41
42.8	10.41
42.9	10.41
43.0	10.41
43.1	10.41
43.2	10.41
43.3	10.42
43.4	10.42
43.5	10.42
43.6	10.42
43.7	10.42
43.8	10.42
43.9	10.42
44.0	10.43
44.1	10.43
44.2	10.43
44.3	10.43
44.4	10.43
44.5	10.43
44.6	10.43
44.7	10.43
44.8	10.44
44.9	10.43
45.0	10.44
45.1	10.43
45.2	10.44
45.3	10.44
45.4	10.44
45.5	10.44
45.6	10.44
45.7	10.44
45.8	10.44
45.9	10.44
46.0	10.44
46.1	10.45
46.2	10.45
46.3	10.45
46.4	10.45
46.5	10.45
46.6	10.45
46.7	10.46
46.8	10.46
46.9	10.45
47.0	10.46
47.1	10.46
47.2	10.46
47.3	10.47
47.4	10.47
47.5	10.46
47.6	10.47
47.7	10.47
47.8	10.47
47.9	10.47
48.0	10.47
48.1	10.48
48.2	10.47
48.3	10.47
48.4	10.47
48.5	10.47
48.6	10.47
48.7	10.48
48.8	10.48
48.9	10.48
49.0	10.48
49.1	10.49
49.2	10.48
49.3	10.49
49.4	10.49
49.5	10.49
49.6	10.49
49.7	10.49
49.8	10.49
49.9	10.49
50.0	10.49
50.1	10.49
50.2	10.5
50.3	10.5
50.4	10.5
50.5	10.5
50.6	10.5
50.7	10.5
50.8	10.51
50.9	10.51
51.0	10.5
51.1	10.5
51.2	10.5
51.3	10.51
51.4	10.51
51.5	10.51
51.6	10.51
51.7	10.52
51.8	10.52
51.9	10.51
52.0	10.52
52.1	10.52
52.2	10.52
52.3	10.52
52.4	10.52
52.5	10.52
52.6	10.53
52.7	10.53
52.8	10.53
52.9	10.52
53.0	10.53
53.1	10.53
53.2	10.53
53.3	10.53
53.4	10.54
53.5	10.53
53.6	10.54
53.7	10.54
53.8	10.54
53.9	10.54
54.0	10.54
54.1	10.54
54.2	10.54
54.3	10.54
